"A.crassip";"A.lacustr";"A.osteomy";"Ast.lacus";"C.britski";"C.kelberi";"C.modestu";"C.nagelii";"C.piquiti";"E.triline";"G.inaequi";"G.sveni";"H.littora";"H.mbigua";"H.oremacu";"H.orthono";"H.platyrh";"H.unitaen";"Hopli.sp2";"Hopli.sp3";"I.labrosu";"L.frideri";"L.lacustr";"L.platyme";"M.aff.int";"M.lippinc";"M.macroce";"M.piavuss";"P.ambrose";"P.corrusc";"P.galeatu";"P.granulo";"P.lineatu";"P.maculat";"P.mesopot";"P.mysteri";"P.squamos";"R.descalv";"R.hahni";"R.vulpinu";"S.borelli";"S.brasili";"S.brevipi";"S.insculp";"S.lima";"S.maculat";"S.margina";"S.pappate";"T.paragua";"ano.mes";"nv.df0";"nv.df1";"nv.df2";"nv.df3";"nv.df4";"nv.df5"
"39";11.95652174235;16.739130430296;28.2826086964467;11.2318840562963;10.86956522;18.6784897002255;NA;NA;5.434782609;5.760869565232;3.152173913296;21.73913043;66.689723345678;16.2364130451156;NA;32.60869565;2.717391304;24.2094861697488;16.8478260862296;13.0434782568;5.434782609;5.434782609;25.326086956536;293.206521714787;3.80434782633333;5.434782609;NA;5.434782609;10.7237539769322;8.369565219936;108.50470034563;10.869565216;13.3831521735375;14.5380434756812;NA;2.717391304;2.717391304;11.95652174235;2.717391304;2.717391304;24.0633672544445;3.80434782633333;16.30434783;3.80434782633333;5.434782609;5.434782609;29.8913043481556;17.0948616579504;NA;"2009/09";310.733333333333;234.161290322581;248.548387096774;260.3;262.064516129032;322.1
"40";8.152173913;23.5733695647852;NA;23.0322338783936;2.71739130455;11.5217391332;2.717391304;NA;NA;5.61594203008889;13.4316770226204;244.492380089995;507.636330111825;9.35990337981646;16.30434783;190.2173913;NA;54.34782609;12.1047430844793;3.80434782633333;NA;27.1739130423333;44.8715415016272;87.0274102283764;85.4726428753324;21.73913043;2.717391304;4.6195652191375;46.9339622602926;3.80434782633333;11.883772680589;3.80434782633333;50.0388198717663;5.760869565232;9.96376811914815;NA;NA;15.2173913006667;2.717391304;5.97826086965;72.8695652478631;3.80434782633333;122.584541042881;329.811919928966;NA;21.6432225040595;16.4023521042093;4.3478260872;31.3241106712397;"2009/12";507.451612903226;352.7;352.387096774194;310.733333333333;234.161290322581;248.548387096774
"41";2.717391304;371.69802704385;567.353823114993;28.9730134921118;NA;349.000317381009;NA;NA;48.2551487401773;10.86956522;16.30434783;69.0635451531243;335.453964179501;49.2037411488966;2.717391304;238.02371537703;NA;108.6956522;7.0080091509446;2.71739130455;NA;69.5652174010974;238.23063636213;49.9793616055855;429.625884705542;13.4316770226204;24.239130432856;141.867954928839;12.9528985511435;36.9565217393333;48.7476370557061;7.69450800672521;571.695331365029;48.2364684955273;30.9782608689714;NA;NA;66.0326086976458;3.80434782633333;5.434782609;265.7012622635;7.60869565406667;5.434782609;251.699084659968;5.434782609;46.9899665544828;203.635782388786;11.5217391332;4.6195652173625;"2010/03";386.774193548387;500;573.903225806452;507.451612903226;352.7;352.387096774194
"42";22.3356309651826;154.179160418402;11.141304351725;34.6547314624858;10.86956522;59.601449292998;NA;NA;2.71739130455;NA;5.434782609;5.434782609;35.6159420273787;75.4037267097917;NA;2.717391304;9.70496894263265;18.6594202855259;63.639978778281;34.6343873490669;NA;5.434782609;28.6967283681329;1043.49186807443;3.80434782633333;32.60869565;14.2857142862612;109.818840592329;37.6954957800997;10.7226792002411;139.530352722919;10.869565216;180.083813510294;10.6492361917538;26.397515526498;NA;NA;13.9705882325349;3.80434782633333;5.434782609;872.939923811397;2.717391304;13.2525083579574;46.1438923390538;2.1739130432;18.5559006227619;33.7179868974868;13.1616257059788;5.9782608714;"2010/06";257.833333333333;283.064516129032;406.133333333333;386.774193548387;500;573.903225806452
"43";15.6620553320512;51.4973380535315;51.3339920903212;43.641304351342;2.717391304;16.3043478245;16.30434783;NA;8.369565219936;NA;NA;34.6739130429973;29.3158567767564;35.827759195729;8.695652176;37.3188405798593;19.130434780832;NA;97.409172113966;2.46163682946574;13.2905138337686;NA;44.9275362259111;165.400442714441;1.6304347824;4.3478260872;5.22575250809704;3.61253196840069;40.6055900709007;16.7682926836672;95.6254454681392;10.86956522;85.9363781253619;12.4999999987722;11.245819401226;5.434782609;5.434782609;2.1739130432;3.80434782633333;21.73913043;22.6017576282257;NA;27.2391304355744;286.273690090721;50.1811594206537;131.828211861568;177.83974505148;19.4099378848163;51.63043478;"2010/09";271.2;259.806451612903;264.483870967742;257.833333333333;283.064516129032;406.133333333333
"44";NA;643.048845963713;193.064182162707;29.4868554106521;2.1739130432;25.3762541803669;NA;NA;2.717391304;11.4702517174089;11.95652174235;14.1956521719914;NA;15.2272727279835;5.434782609;33.4357277860681;27.2118301311204;NA;26.1806596718604;10.86956522;77.927769985975;50.0187406253503;72.1595570429878;191.574786775385;947.838601281465;NA;3.152173913296;14.9456521724375;132.041587912534;4.456521741166;101.876538147999;7.60869565406667;121.766304318105;40.0815217573369;5.50567107782987;NA;5.5830039517719;273.426773473164;4.3478260872;32.173913043424;49.1304347846664;4.456521739272;17.7779022870953;1373.17802582572;11.2458193943385;270.808882389067;26.8246416939769;2.717391304;187.78050495567;"2010/12";294.677419354839;287.666666666667;275.258064516129;271.2;259.806451612903;264.483870967742
"45";8.369565219936;5.434782609;42.0568561867562;2.717391304;NA;8.369565219936;NA;NA;7.60869565406667;NA;NA;5.434782609;42.0289855094617;16.30434783;NA;148.932453452173;2.717391304;4.3478260872;2.1739130432;16.30434783;NA;41.358695649756;50.854037270517;53.7055335943361;5.434782609;7.60869565406667;NA;8.58695652454133;83.3889366843294;NA;21.73913043;2.717391304;69.2781308789687;2.717391304;NA;NA;2.717391304;NA;NA;3.152173913296;72.7053140367276;13.5869565194824;NA;NA;3.152173913296;4.34782608826667;31.4088085807832;10.86956522;NA;"2011/03";540.322580645161;349.214285714286;336.225806451613;294.677419354839;287.666666666667;275.258064516129
"46";182.290104908182;399.660426439091;16.739130430296;46.1147085985105;NA;23.9130434777143;2.717391304;10.86956522;NA;NA;2.1739130432;10.0931677046082;33.6956521738833;33.5613810951467;NA;17.6997649813163;28.5117056845325;5.760869565232;51.8633540361578;31.6755537310924;5.61594203008889;2.1739130432;143.300915310149;64.335121394714;16.30434783;NA;8.152173913;18.0555555584864;47.9145601630474;7.9968944085102;371.676421452234;57.06521739;142.536925292664;8.55978260755625;19.02173913;5.97826086965;2.717391304;80.7183365200733;NA;NA;145.795401044839;9.9637681157037;49.5674356701369;49.13043479612;41.0573122540678;19.2193675895488;34.0775558173382;10.86956522;30.0831202038263;"2011/06";277.733333333333;281.935483870968;394.466666666667;540.322580645161;349.214285714286;336.225806451613
"47";17.3054919922111;20.313352738349;56.6414886054783;22.7063375102281;2.717391304;107.114624522873;5.434782609;5.434782609;2.717391304;NA;NA;11.4130434811333;5.4347826101;55.4125998073716;2.717391304;53.3444816053893;29.3158567767564;NA;34.5685112139919;25.4962192840441;5.97826086965;NA;56.1454849474619;492.377145576157;132.162668630526;NA;NA;11.245819401226;24.4347826104544;13.1616257059788;199.74715186462;5.434782609;118.699566413368;7.06521739111667;5.434782609;3.80434782633333;NA;85.9627329007422;5.434782609;NA;102.90850453366;2.717391304;42.8853754916132;142.984189758761;56.2618147495456;7.31225296327934;86.2154150353803;16.739130430296;NA;"2011/09";248.833333333333;278.161290322581;268.967741935484;277.733333333333;281.935483870968;394.466666666667
"48";2.717391304;55.3866263036404;40.0217391339197;10.054347826225;NA;18.6594202855259;NA;27.17391304;5.434782609;5.434782609;31.0354691105319;32.0652173902125;169.411096707432;18.1784107933218;5.434782609;193.882130045621;15.7608695620875;103.2608696;96.5473145481121;9.70496894263265;11.4130434811333;16.521739127344;5.76086956566;63.2902206253267;89.613943018528;7.60869565406667;NA;11.141304351725;99.3115941781689;2.61857707615041;193.803456877949;21.73913043;66.7807891151055;6.304347827752;5.434782609;3.80434782633333;13.58695652;88.3361203930845;9.96376811914815;NA;24.5864839475404;NA;295.283714080011;507.006318317745;3.152173913296;9.23913043175;106.890527938094;3.80434782633333;16.30434783;"2011/12";315.41935483871;302.4;271.129032258065;248.833333333333;278.161290322581;268.967741935484
"49";2.717391304;44.873678030527;36.8961352697267;2.71739130455;5.9782608714;13.4316770226204;13.58695652;NA;NA;5.434782609;5.434782609;75.2272727478237;NA;24.3478260874613;NA;120.108695615403;16.086956517824;NA;4.11490683232245;NA;39.6739130452286;61.2903225786851;14.8291925444354;70.7927648131393;5.652173915136;10.86956522;NA;24.7282608693667;38.586956522967;3.152173913296;36.2612797242331;5.434782609;139.021739123852;36.96977730437;2.717391304;24.239130432856;5.97826086965;9.02173912752;2.1739130432;3.80434782633333;88.3295194569448;5.760869565232;280.641821938984;273.752012904342;5.434782609;29.5652173882464;80.5763397267923;9.23913043446667;32.9272863596756;"2012/02";308.586206896552;343;315.41935483871;302.4;271.129032258065;248.833333333333
"50";5.434782609;52.3269312028432;7.06521739342222;5.90062112040816;5.434782609;16.739130430296;NA;5.434782609;2.717391304;21.73913043;NA;34.5108695677667;2.717391304;23.2073328993927;54.34782609;135.782608686064;10.869565216;2.717391304;16.4130434753547;2.717391304;10.86956522;7.60869565406667;11.630434780492;134.509069962077;47.8260869610462;5.9782608714;NA;16.30434783;12.3757763983864;2.71739130455;109.119141751288;3.80434782633333;192.486724165818;13.0434782568;NA;2.717391304;7.06521739342222;17.6984877107603;6.5217391328;NA;48.4500805229668;2.717391304;80.2613321311345;155.576559525611;2.717391304;4.6195652191375;110.38043475935;4.3478260872;14.2857142862612;"2012/06";327.333333333333;277.741935483871;304.366666666667;320.064516129032;308.586206896552;343
"51";13.4316770226204;86.6956522001408;7.23244147396331;6.68158567725675;NA;3.80434782633333;NA;2.717391304;3.80434782633333;6.5217391328;4.3478260872;80.1150895145862;3.80434782633333;17.8083923160632;10.86956522;133.909161455517;14.1304347788667;NA;4.37145557464197;2.17391304373333;7.60869565406667;2.717391304;58.1984273836229;190.022402932423;22.5703324793564;16.30434783;2.717391304;16.739130430296;19.6611253186484;4.3478260872;70.9198572435873;NA;116.670604920269;22.2408026745467;NA;5.760869565232;5.434782609;23.0322338820507;4.3478260872;NA;70.9955988180908;NA;271.403792754295;129.580745300514;5.434782609;3.695652174968;96.437198069413;6.521739132;32.60869565;"2012/09";274.133333333333;287.290322580645;290.064516129032;327.333333333333;277.741935483871;304.366666666667
"52";5.760869565232;21.9990548190408;16.521739127344;9.23913043853334;3.80434782633333;24.782608696096;NA;38.04347826;NA;3.152173913296;9.96376811914815;382.217391266302;2.717391304;15.3366914096609;4.3478260872;280.01358698432;3.18322981383673;NA;3.043478262208;NA;166.699604764392;7.8804347814375;16.086956517824;115.726499396555;13.85869565065;13.4316770226204;NA;NA;65.5518394591558;4.6195652191375;57.3422159991331;3.80434782633333;37.1047430835463;19.4816053515787;2.717391304;NA;26.8115942024593;4.34782608808;NA;20.275919729426;192.22105814765;5.434782609;699.656245214827;298.9130435;25.108695650232;8.1521739159;29.3832004065023;35.8695652175;24.8569794071967;"2012/12";280.483870967742;259.566666666667;269.354838709677;274.133333333333;287.290322580645;290.064516129032
"53";2.717391304;21.6829085459353;52.9211956494063;2.717391304;2.717391304;8.54743083240331;NA;43.47826087;NA;NA;NA;147.554347805166;19.021739128375;17.8140096628642;NA;85.0878499108593;11.4130434811333;2.717391304;2.1739130432;NA;NA;21.7391304313333;33.5000000004883;29.923913053493;10.86956522;11.4130434811333;2.717391304;NA;25.4399585950166;4.3478260872;130.481634191133;7.60869565406667;49.0338164259177;13.4316770226204;2.717391304;2.717391304;51.3339920903212;28.9525691689636;3.2608695654;8.369565219936;43.7042012695682;2.717391304;750;527.173913;2.717391304;17.880434781728;57.4855872970669;19.2193675895488;6.5217391328;"2013/03";263.967741935484;309.75;264.322580645161;280.483870967742;259.566666666667;269.354838709677
"54";5.434782609;13.5869565182167;17.9919908444449;8.369565219936;NA;7.84161490828163;NA;NA;NA;NA;NA;32.60869565;21.7391304313333;10.32608695356;10.86956522;26.4066496152457;9.70496894263265;NA;5.9782608714;2.1739130432;NA;NA;21.1956521712;56.4183457125906;19.2725752477929;2.717391304;NA;2.717391304;24.2674858225091;3.152173913296;63.946281016841;2.717391304;32.5250836157485;6.385869565125;NA;NA;40.0575447578561;57.2463768122222;NA;NA;62.4999999982907;NA;10.86956522;347.826087;3.80434782633333;14.3115942023778;28.7404092055585;7.84161490828163;90.5978261256045;"2013/06";294.8;232.709677419355;266.3;263.967741935484;309.75;264.322580645161
"55";13.043478264;19.7826086940533;66.2154150224725;30.271739130455;10.869565216;23.9624505898182;NA;NA;5.434782609;2.717391304;10.86956522;13.4316770226204;4.3478260872;25.7274247491648;5.434782609;43.6486048021783;15.2391304348448;NA;29.9614305767424;8.58695652454133;NA;NA;11.956521737025;372.475296432424;66.3484136241033;2.717391304;2.717391304;5.434782609;53.0385375534081;7.60869565406667;314.397814440703;5.434782609;47.9367499574313;70.1323251427826;NA;4.11490683232245;20.6521739112364;56.8899018216254;2.717391304;7.84161490828163;56.7113245930344;2.717391304;291.911764707473;679.032735573448;3.80434782633333;6.12648221134545;57.032279298169;8.69565217626667;46.0217391274016;"2013/09";253.948717948718;237.645161290323;284.451612903226;294.8;232.709677419355;266.3
"56";NA;10.86956522;165.248447217205;33.423913045075;13.58695652;12.1047430844793;NA;5.434782609;5.434782609;5.434782609;22.6902173896844;31.1784897037163;95.8498023945455;14.575098813692;3.152173913296;225.472202453393;46.19565217;32.60869565;58.6120401291751;17.3136645948122;162.526191714148;7.84161490828163;48.6572889976332;61.8432007246845;71.6363102222434;53.2608695691833;NA;5.434782609;37.5137589632162;5.9782608714;198.578595299068;7.60869565406667;75.5335062047509;8.23578595531243;2.717391304;NA;17.0948616579504;11.8012422341225;NA;33.47826086856;69.8602484494675;NA;183.798844224664;163.397371059092;11.95652174235;4.60526315887147;48.0207657623888;9.782608698;31.0354691105319;"2013/12";290.838709677419;258.166666666667;248.727272727273;253.948717948718;237.645161290323;284.451612903226
"57";10.86956522;21.6432225040595;58.043478257344;5.434782609;4.3478260872;3.152173913296;NA;70.65217391;NA;2.717391304;21.73913043;106.958303617702;112.523629497895;8.369565217518;43.47826087;50.2237851680318;5.760869565232;32.60869565;45.4519450822205;8.695652176;65.2173913;11.245819401226;2.717391304;155.304820450582;42.0289855042519;4.3478260872;NA;2.717391304;18.5033444856833;3.152173913296;70.3527062995392;4.3478260872;34.5380434795747;23.9624505898182;2.717391304;8.152173913;23.4949832762757;9.73320158387108;NA;9.96376811914815;85.0878499037321;NA;103.2608696;141.3043478;5.434782609;7.36166008166612;30.6207093842334;32.456521736704;22.7272727292826;"2014/03";267.967741935484;303.107142857143;293.645161290323;290.838709677419;258.166666666667;248.727272727273
"58";NA;3.80434782633333;5.434782609;8.1521739159;13.58695652;11.4130434811333;3.80434782633333;NA;NA;5.434782609;32.60869565;2.717391304;159.346044230584;45.6086956503101;NA;13.804347826312;3.80434782633333;3.152173913296;18.6594202855259;3.80434782633333;48.91304348;NA;5.760869565232;48.869565220528;5.434782609;NA;2.717391304;NA;18.4073724048068;8.913043480896;309.87851662631;5.434782609;176.603032514229;18.6594202855259;NA;5.434782609;7.06521739342222;39.6739130452286;5.434782609;NA;60.0729601090907;NA;163.0434783;72.5074962505703;NA;NA;13.0434782586667;33.47826086856;7.84161490828163;"2014/06";150.666666666667;190.870967741935;248.233333333333;267.967741935484;303.107142857143;293.645161290323
"59";3.80434782633333;8.913043480896;36.9565217411636;16.30434783;7.60869565406667;17.391304344;NA;10.86956522;3.80434782633333;3.152173913296;10.86956522;32.60869565;53.2608695691833;9.55469845616296;5.434782609;24.7491638800166;3.80434782633333;NA;27.17391304;2.717391304;23.9624505898182;2.717391304;11.2458193943385;132.979336293812;32.60869565;38.04347826;2.717391304;2.717391304;8.63943028257551;NA;167.391304350742;4.3478260872;59.8069435607333;8.69565217626667;NA;5.434782609;11.9565217358;5.4347826101;NA;NA;28.7374581925349;2.717391304;277.173913;70.65217391;2.717391304;8.21611252960761;249.098970222667;19.021739128375;15.6620553320512;"2014/09";174.153846153846;166.58064516129;152.225806451613;150.666666666667;190.870967741935;248.233333333333
"60";3.80434782633333;13.9705882325349;40.2950310575878;24.347826085088;NA;102.294685993885;10.86956522;2.717391304;7.60869565406667;2.1739130432;39.6739130452286;130.4347826;15.6832298118367;18.3095952025339;7.60869565406667;239.719202897599;5.97826086965;NA;9.96376811914815;1.6304347824;23.9624505898182;8.913043480896;16.9622425615069;132.593493451451;84.5849802681058;17.0396419420221;NA;8.152173913;14.8437500001369;8.369565219936;253.687590378622;5.61594203008889;38.6332099896297;3.80434782633333;NA;219.100314344611;5.4347826101;13.8729977100139;4.3478260872;2.717391304;15.0362318838237;NA;NA;27.17391304;92.39130435;8.695652176;60.3091032815446;38.0900621111265;24.2892976606947;"2014/12";212;218.966666666667;179.272727272727;174.153846153846;166.58064516129;152.225806451613
"61";8.152173913;11.95652174235;38.04347826;11.95652174235;2.717391304;16.739130430296;3.80434782633333;10.86956522;NA;NA;7.60869565406667;142.06521740394;35.9839816948548;9.23913043261905;48.91304348;230.732466695762;2.717391304;NA;10.86956522;22.28260869335;108.6956522;4.11490683232245;2.2515527952449;96.6414264744097;NA;29.3060200651101;2.717391304;NA;4.05138340043141;2.717391304;21.0781433622932;2.717391304;53.2608695651429;17.9919908438549;NA;NA;16.30434783;45.4519450822205;2.717391304;NA;6.66475972729307;NA;5.434782609;16.30434783;NA;11.141304351725;35.8596837914489;14.255852843787;21.73913043;"2015/03";245.290322580645;239.678571428571;249.645161290323;212;218.966666666667;179.272727272727
"62";5.434782609;5.434782609;15.2173913006667;5.434782609;2.717391304;33.47826086856;NA;NA;NA;7.60869565406667;3.80434782633333;10.86956522;26.95652173776;44.470699428679;10.86956522;3.2608695654;3.80434782633333;NA;5.434782609;7.60869565406667;2.717391304;2.717391304;2.717391304;242.175585293833;NA;13.2905138337686;2.717391304;NA;24.1044090644348;13.4316770226204;186.248974584942;9.23913043598462;19.2725752477929;32.60869565;NA;NA;21.304347827264;5.97826086965;NA;2.717391304;11.9565217358;NA;NA;5.434782609;NA;2.1739130432;17.282608692704;57.2463768122222;5.434782609;"2015/06";169.066666666667;176.516129032258;212.133333333333;245.290322580645;239.678571428571;249.645161290323
"63";5.434782609;8.152173913;11.5217391332;126.528532568108;19.4099378848163;46.7995169132346;2.717391304;NA;NA;11.4130434811333;40.2826086982605;43.47826087;24.3885869565008;14.619565215739;NA;42.7536231849185;2.717391304;27.5362318835852;11.95652174235;1.847826087144;NA;5.434782609;17.9919908444449;55.8794466410942;18.6594202855259;58.9130434732533;2.717391304;NA;55.8024296943235;5.9782608714;27.3478260946347;20.275919729426;59.4429347862969;79.9232736589841;2.717391304;13.4316770226204;5.434782609;26.2299771151778;5.434782609;NA;3.80434782775;NA;92.39130435;2.717391304;NA;2.71739130455;41.4730134956188;31.0354691105319;13.58695652;"2015/09";179.717948717949;132.741935483871;141.354838709677;169.066666666667;176.516129032258;212.133333333333
"64";5.434782609;5.760869565232;4.11490683232245;4.34782608706667;5.4347826101;26.7722117197732;NA;NA;NA;2.717391304;33.04347826128;146.53010037484;36.52311504875;7.15217391350208;27.17391304;141.52513585153;NA;137.623051656097;NA;13.8043478245653;NA;24.45652174;27.1739130422667;9.98752672707605;2.1739130432;9.73320158387108;2.717391304;16.30434783;77.9650522642338;2.717391304;58.1890198990381;57.06521739;40.0575447578561;9.9637681157037;5.434782609;5.434782609;54.34782609;45.4519450822205;8.369565219936;8.152173913;24.9999999991474;NA;NA;NA;2.717391304;6.304347827752;8.23578595531243;127.950310530449;20.2685421989343;"2015/11";308.333333333333;264.181818181818;179.717948717949;132.741935483871;141.354838709677;169.066666666667
"65";2.1739130432;19.2725752477929;177.975828479382;279.433165652409;2.717391304;16.195652171316;NA;NA;NA;NA;6.5217391328;24.45652174;165.89342526556;2.2515527952449;NA;335.302683610795;2.717391304;14.476284580957;NA;10.86956522;NA;31.304347829072;41.4855072456333;63.9751552925975;NA;19.4664031599289;5.434782609;20.275919729426;101.235177887283;2.1739130432;34.1711956505422;2.717391304;135.016722384575;NA;NA;2.71739130455;NA;2.717391304;5.434782609;10.86956522;21.0403726690286;NA;5.434782609;NA;NA;13.4316770226204;42.7954292250267;14.3115942023778;18.6594202855259;"2016/02";334.51724137931;426.741935483871;326.193548387097;308.333333333333;264.181818181818;179.717948717949
"66";19.4340329824067;89.1808234821582;4.3478260872;24.9163879550047;8.913043480896;26.2299771151778;NA;5.434782609;3.80434782633333;10.86956522;12.3188405772444;130.4347826;280.415070927655;13.4906439180891;NA;16.30434783;5.434782609;13.5869565182167;16.2807183353758;32.1219281682815;NA;2.717391304;75.9764185800108;109.310406281332;3.80434782633333;68.4143222506547;1.847826087144;2.717391304;165.986870412167;21.8167701866163;105.793342932271;33.1202046012872;33.4386016434115;7.39130434536;3.80434782633333;3.80434782633333;NA;14.3115942023778;5.760869565232;NA;36.1185133140158;NA;7.60869565406667;13.3540372677224;2.1739130432;5.760869565232;32.2168857435327;104.347826129231;105.050371182382;"2016/06";320;249.225806451613;264.533333333333;387.838709677419;334.51724137931;426.741935483871
"67";4.239130435848;90.0328137731806;2.717391304;145.570279950781;8.369565219936;7.06521739032381;NA;2.717391304;2.717391304;1.6304347824;38.4387351778843;5.9782608714;13.2905138337686;26.2069452298841;2.717391304;11.245819401226;5.97826086965;13.4316770226204;47.9188759310696;14.5380434761;2.717391304;2.717391304;75.9211496076446;210.178789102012;58.9673913047667;3.80434782633333;2.717391304;26.3198757805224;108.924485125611;8.69565217508571;229.048271159429;5.97826086965;149.689440963893;5.53069053860415;NA;4.34782608808;5.434782609;74.7282608687969;3.80434782633333;NA;19.7600492250293;NA;5.4347826101;11.4130434811333;2.717391304;12.1047430844793;127.683156480649;61.9449583750822;21.73913043;"2016/09";243.933333333333;245.225806451613;236.806451612903;320;249.225806451613;264.533333333333
"68";8.369565219936;276.70454548603;248.586956524592;113.646245043636;16.30434783;33.8043478259587;2.71739130455;NA;NA;6.5217391328;13.8043478245653;13.8729977100139;94.1980023540908;40.1591615084267;11.95652174235;326.813287283133;19.02173913;5.434782609;26.546822741873;24.1048593347965;90.527950342068;15.3162055329388;80.114041317583;20.3668478321041;514.52741018538;22.82608695736;1.847826087144;4.34782608826667;41.1465638286681;6.5217391328;584.504099920589;34.1614906844082;75.6492559118382;5.434782609;5.434782609;32.8804347842583;7.60869565406667;79.8544583692516;5.97826086965;9.96376811914815;23.6534201179402;2.717391304;332.836605877521;105.842391274199;5.434782609;10.5590062102041;1329.97757063251;24.7391304361024;55.4951690779514;"2016/11";244.866666666667;260.935483870968;243.933333333333;245.225806451613;236.806451612903;320
"69";8.369565219936;3.80434782633333;49.6894409902041;4.3478260872;NA;4.3478260872;NA;10.86956522;NA;NA;5.760869565232;119.812252949091;37.1483375968651;8.45652173723328;38.04347826;60.326086957875;2.717391304;32.8260869564533;11.5217391332;7.44884910562076;146.7391304;12.4999999982625;4.7554347844375;50.5008525140305;NA;50.0187406253503;NA;3.2608695654;28.8530175212153;3.80434782633333;55.6257344227555;112.523629497895;42.478962123285;3.152173913296;3.80434782633333;79.4050343274969;11.9565217358;21.7391304313333;NA;11.2318840562963;109.494884935714;2.717391304;10.86956522;NA;NA;11.4130434811333;42.9662885928771;19.4099378848163;231.218884858218;"2017/03";279.709677419355;282.107142857143;294.709677419355;274.225806451613;244.866666666667;260.935483870968
"70";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2017/06";257.5;222.387096774194;213.3;279.709677419355;282.107142857143;294.709677419355
"71";10.86956522;7.717391302094;201.97489286692;5.61594203008889;2.1739130432;26.6304347832375;NA;NA;2.717391304;8.369565219936;16.739130430296;47.575250839742;33.5775047214064;38.0434782585806;2.717391304;50.000000001375;19.02173913;5.434782609;40.2950310575878;8.913043480896;5.434782609;NA;8.71739130481184;46.154720764802;108.829923311025;21.1011342144949;2.717391304;2.717391304;61.2212276241638;5.434782609;149.294102951789;5.434782609;24.8345935716653;18.8405797119111;2.1739130432;5.760869565232;19.021739128;15.4891304324625;3.152173913296;5.4347826101;20.8175803437354;NA;20.9239130423031;82.1447507967272;5.434782609;5.9782608714;247.766527677242;8.01630435045313;114.1304348;"2017/09";244.566666666667;212.806451612903;194.774193548387;257.5;222.387096774194;213.3
"72";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2017/12";277.225806451613;205.766666666667;241.967741935484;244.566666666667;212.806451612903;194.774193548387
